"NHTSA ID","DOCUMENT NAME","MAKE","MODEL","MODEL YEAR","SUMMARY"
"25V019","RCMN-25V019-3594.pdf","FORD","BRONCO SPORT","2023","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD 
Safety Recall 25S02
Certain 2021-2023 Model Year Bronco Sport and 2022-2023 Model Year Maverick
Vehicles with a 12V Enhanced Flooded Battery (EFB) Manufactured by Camel
12V Battery Inspection"
"25V019","RCMN-25V019-6738.pdf","FORD","MAVERICK","2022","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Advance Notice 
Safety Recall 25S02
Certain 2021-2023 Model Year Bronco Sport and 2022-2023 Model Year Maverick
Vehicles with a 12V Enhanced Flooded Battery (EFB) Manufactured by Camel
12V Battery Inspection"
"25V019","RCMN-25V019-3594.pdf","FORD","MAVERICK","2022","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD 
Safety Recall 25S02
Certain 2021-2023 Model Year Bronco Sport and 2022-2023 Model Year Maverick
Vehicles with a 12V Enhanced Flooded Battery (EFB) Manufactured by Camel
12V Battery Inspection"
"25V019","RIONL-25V019-3164.pdf","FORD","MAVERICK","2022","25S02 Interim owner letter.  Mailed January 29, 2025"
"25V019","RCONL-25V019-4907.pdf","FORD","MAVERICK","2022","25S02 Parts available owner letter.  Mailed May 2, 2025"
"25V019","RCMN-25V019-3594.pdf","FORD","MAVERICK","2023","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD 
Safety Recall 25S02
Certain 2021-2023 Model Year Bronco Sport and 2022-2023 Model Year Maverick
Vehicles with a 12V Enhanced Flooded Battery (EFB) Manufactured by Camel
12V Battery Inspection"
"25V019","RCONL-25V019-4907.pdf","FORD","MAVERICK","2023","25S02 Parts available owner letter.  Mailed May 2, 2025"
"25V019","RCMN-25V019-6738.pdf","FORD","MAVERICK","2023","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Advance Notice 
Safety Recall 25S02
Certain 2021-2023 Model Year Bronco Sport and 2022-2023 Model Year Maverick
Vehicles with a 12V Enhanced Flooded Battery (EFB) Manufactured by Camel
12V Battery Inspection"
"25V019","RIONL-25V019-3164.pdf","FORD","MAVERICK","2023","25S02 Interim owner letter.  Mailed January 29, 2025"
"25V020","RCMN-25V020-9838.pdf","FORD","EXPLORER","2025","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD
Safety Recall 25S03
Certain 2025 Model Year Aviator and Explorer Vehicles
Transmission Cross Member Bolt Torque"
"25V020","RCMN-25V020-0403.pdf","FORD","EXPLORER","2025","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD Supplement # 1
Safety Recall 25S03
Certain 2025 Model Year Aviator and Explorer Vehicles
Transmission Cross Member Bolt Torque"
"25V020","RCONL-25V020-5679.pdf","FORD","EXPLORER","2025","25S03 Owner letter.  Mailed January 29, 2025"
"25V020","RCONL-25V020-5679.pdf","LINCOLN","AVIATOR","2025","25S03 Owner letter.  Mailed January 29, 2025"
"25V020","RCMN-25V020-9838.pdf","LINCOLN","AVIATOR","2025","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD
Safety Recall 25S03
Certain 2025 Model Year Aviator and Explorer Vehicles
Transmission Cross Member Bolt Torque"
"25V020","RCMN-25V020-0403.pdf","LINCOLN","AVIATOR","2025","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD Supplement # 1
Safety Recall 25S03
Certain 2025 Model Year Aviator and Explorer Vehicles
Transmission Cross Member Bolt Torque"
"25V021","RCRIT-25V021-7767.pdf","FOREST RIVER","EAST TO WEST AHARA FIFTH","2025","REMEDY INSTRUCTIONS FOR RECALL 25V021"
"25V021","RCMN-25V021-4668.pdf","FOREST RIVER","EAST TO WEST AHARA FIFTH","2025","DEALER LETTER FOR RECALL 25V021"
"25V021","RCONL-25V021-3969.pdf","FOREST RIVER","EAST TO WEST AHARA FIFTH","2025","FINAL OWNER LETTER FOR RECALL 25V021"
"25V022","RMISC-25V022-0284.pdf","FORD","F-150","2024",". The CRC team will be making outbound calls to customers, and if they are unsuccessful in reaching customers via phone, they will send the attached email verbiage."
"25V022","RCMN-25V022-0417.pdf","FORD","F-150","2024","Safety Recall 25S04
Certain 2024-2025 Model Year F-Series Vehicles
Power Steering Gear Replacement"
"25V022","RCMN-25V022-3668.pdf","FORD","F-150","2024","Safety Recall 25S04 - Advance Notice -
Certain 2024 Model Year F-Series Vehicles
Power Steering Gear Replacement"
"25V022","RCONL-25V022-8511.pdf","FORD","F-150","2024","25S04 Owner letter.  Mailed February 19, 2025"
"25V023","RCONL-25V023-5102.pdf","MERCEDES-BENZ","E 400","2018","Please find the owner notification letter for 25V023 distributed 07MAR2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V023","RCRIT-25V023-0129.pdf","MERCEDES-BENZ","E 400","2018","Please find the remedy instruction and TSB for 25V023 distributed 21FEB2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V023","RMISC-25V023-6512.pdf","MERCEDES-BENZ","E 400","2018","Please find the chronology supplement for ODI 25-00855-32258-10 uploaded 17JAN2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V023","RCMN-25V023-9010.pdf","MERCEDES-BENZ","E 400","2018","Please find the manufacturer's notice to dealers for 25V023 distributed 21FEB2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V023","RCMN-25V023-3093.pdf","MERCEDES-BENZ","E 400","2018","Please find the manufacturer's notice to dealers for 25V023 distributed 27JAN2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V023","RCRIT-25V023-0129.pdf","MERCEDES-BENZ","E 450","2019","Please find the remedy instruction and TSB for 25V023 distributed 21FEB2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V023","RMISC-25V023-6512.pdf","MERCEDES-BENZ","E 450","2019","Please find the chronology supplement for ODI 25-00855-32258-10 uploaded 17JAN2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V023","RCONL-25V023-5102.pdf","MERCEDES-BENZ","E 450","2019","Please find the owner notification letter for 25V023 distributed 07MAR2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V023","RCMN-25V023-3093.pdf","MERCEDES-BENZ","E 450","2019","Please find the manufacturer's notice to dealers for 25V023 distributed 27JAN2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V023","RCMN-25V023-9010.pdf","MERCEDES-BENZ","E 450","2019","Please find the manufacturer's notice to dealers for 25V023 distributed 21FEB2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V024","RCMN-25V024-4131.pdf","KIA","NIRO","2023","The Dealer Principal letter is to notify the dealer principal of a safety defect relating to the  Floor Harness Inspection in certain 2023-2025 MY Niro EV, Niro HEV, and Niro PHEV vehicles, the details of the recall campaign, owner notification schedule, and to remind them that it is a violation of Federal law for them to sell or lease a vehicle covered by the notification until the recall has been performed on the vehicle.The Dealer Principal letter is to notify the dealer principal of a safety defect relating to the  Floor Harness Inspection in certain 2023-2025 MY Niro EV, Niro HEV, and Niro PHEV vehicles, the details of the recall campaign, owner notification schedule, and to remind them that it is a violation of Federal law for them to sell or lease a vehicle covered by the notification until the recall has been performed on the vehicle."
"25V024","RCMN-25V024-0479.pdf","KIA","NIRO","2023","The Q&A contains questions and answers regarding the Floor Harness Inspection in certain 2023-2025 MY Niro EV, Niro HEV, and Niro PHEV vehicles."
"25V024","RCRIT-25V024-9299.pdf","KIA","NIRO","2023","The Technical Service Bulletin (TSB) lists specific repair instructions relating to the Floor Harness Inspection and Protective Covering Installation."
"25V024","RCMN-25V024-7909.pdf","KIA","NIRO","2023","The Dealer Hold Notice is to notify the dealers of a safety defect relating to the floor wiring harness in certain 2023-2025 MY Niro EV, Niro HEV & Niro PHEV vehicles, the details of the recall campaign, planned repair availability and planned owner notification schedule, and to remind them that it is a violation of Federal law for them to sell or lease a vehicle covered by the notification until the recall has been performed on the vehicle."
"25V024","RCMN-25V024-4011.pdf","KIA","NIRO","2023","The Dealer Parts & Service Manager letter is to notify the dealer of a safety defect relating to the Floor Harness Inspection in certain 2023-2025 MY Niro EV, Niro HEV, and Niro PHEV vehicles, the details of the recall campaign, owner notification schedule, and to remind them that it is a violation of Federal law for them to sell or lease a vehicle covered by the notification until the recall has been performed on the vehicle."
"25V024","RCONL-25V024-3503.pdf","KIA","NIRO","2023","Owner Letter notifies the customer of the safety recall campaign relating to the Floor Wiring Assembly what the concern is, what Kia will do, and what the customer should do when they receive the notice. It will also advise them of the steps to take to submit documents for review of possible reimbursement if they have had previous repairs for the recalled part."
"25V024","RCMN-25V024-4131.pdf","KIA","NIRO","2024","The Dealer Principal letter is to notify the dealer principal of a safety defect relating to the  Floor Harness Inspection in certain 2023-2025 MY Niro EV, Niro HEV, and Niro PHEV vehicles, the details of the recall campaign, owner notification schedule, and to remind them that it is a violation of Federal law for them to sell or lease a vehicle covered by the notification until the recall has been performed on the vehicle.The Dealer Principal letter is to notify the dealer principal of a safety defect relating to the  Floor Harness Inspection in certain 2023-2025 MY Niro EV, Niro HEV, and Niro PHEV vehicles, the details of the recall campaign, owner notification schedule, and to remind them that it is a violation of Federal law for them to sell or lease a vehicle covered by the notification until the recall has been performed on the vehicle."
"25V024","RCONL-25V024-3503.pdf","KIA","NIRO","2024","Owner Letter notifies the customer of the safety recall campaign relating to the Floor Wiring Assembly what the concern is, what Kia will do, and what the customer should do when they receive the notice. It will also advise them of the steps to take to submit documents for review of possible reimbursement if they have had previous repairs for the recalled part."
"25V024","RCRIT-25V024-9299.pdf","KIA","NIRO","2024","The Technical Service Bulletin (TSB) lists specific repair instructions relating to the Floor Harness Inspection and Protective Covering Installation."
